AUN,School District,County,2010-11 Average Daily Membership,2010-11 Weighted Average Daily Membership,"Instruction
per ADM","Support Services
per ADM","Non-Instructional
per ADM","Curr Exp
per ADM","Facilities Acquisition & Construction
per ADM","Other Financing Uses
per ADM","Total Exp
per ADM","AIE
per WADM"
129547303,Schuylkill Haven Area SD,Schuylkill,1359.55,1600.47,7231.37,3433.49,368.77,11033.62,0.00,1280.96,12314.58,7192.91
129547203,Shenandoah Valley SD,Schuylkill,1200.31,1387.11,7421.81,3202.73,241.46,10866.00,422.07,1328.32,12616.39,6856.89
129547603,Tamaqua Area SD,Schuylkill,2191.69,2496.34,6995.93,3360.83,223.50,10580.26,116.33,970.08,11666.67,6915.35
129547803,Tri-Valley SD,Schuylkill,907.40,1064.06,7683.98,4273.99,369.46,12327.43,17.40,831.62,13176.45,8205.73
129548803,Williams Valley SD,Schuylkill,1124.02,1314.89,7903.94,3390.07,282.80,11576.81,68.07,356.79,12001.67,7441.58
116555003,Midd-West SD,Snyder,2299.42,2606.68,7287.88,3821.12,172.99,11281.99,0.00,2465.87,13747.86,7158.61
116557103,Selinsgrove Area SD,Snyder,2784.25,3270.62,7315.78,3557.44,236.18,11109.40,14.35,1181.44,12305.20,7367.32
108561003,Berlin Brothersvalley SD,Somerset,896.12,1067.79,7218.98,3389.19,345.75,10953.92,0.00,1376.80,12330.72,6772.76
108561803,Conemaugh Township Area SD,Somerset,1035.99,1227.58,6946.38,3924.37,383.15,11253.90,0.00,716.36,11970.26,7106.71
108565203,Meyersdale Area SD,Somerset,941.09,1100.59,7633.14,4511.51,449.64,12594.29,97.31,1006.09,13697.68,7895.12
108565503,North Star SD,Somerset,1288.44,1528.02,6687.24,4385.01,283.50,11355.75,0.00,1367.70,12723.45,6759.20
108566303,Rockwood Area SD,Somerset,848.65,999.21,7156.97,3511.18,238.68,10906.84,146.29,7208.98,18262.11,6868.97
108567004,Salisbury-Elk Lick SD,Somerset,276.76,332.44,7495.47,5665.03,389.95,13550.45,3.60,582.34,14136.39,7539.18
108567204,Shade-Central City SD,Somerset,620.46,742.91,7257.59,3926.64,371.49,11555.72,3.83,1498.49,13058.04,7095.74
108567404,Shanksville-Stonycreek SD,Somerset,421.52,490.12,7783.14,4726.12,239.90,12749.16,0.00,1989.71,14738.87,8316.91
108567703,Somerset Area SD,Somerset,2423.72,2861.58,7402.01,3869.74,493.67,11765.42,0.00,1772.74,13538.16,7422.84
108568404,Turkeyfoot Valley Area SD,Somerset,419.94,491.40,6871.59,4590.61,275.61,11737.82,2.38,138.86,11879.06,6084.82
108569103,Windber Area SD,Somerset,1339.81,1571.75,7106.96,3203.48,375.89,10686.32,0.00,1367.18,12053.50,6801.79
117576303,Sullivan County SD,Sullivan,685.73,815.77,10861.68,6028.33,412.08,17302.09,0.00,578.35,17880.45,11318.58
119581003,Blue Ridge SD,Susquehanna,1162.93,1322.67,7758.23,4522.03,323.54,12603.79,0.00,2359.05,14962.85,8525.37
119582503,Elk Lake SD,Susquehanna,1336.46,1563.43,8935.75,4142.49,391.73,13469.98,89.71,149.95,13709.64,7755.36
119583003,Forest City Regional SD,Susquehanna,829.18,979.39,9065.17,4566.65,292.88,13924.70,0.00,909.92,14834.61,8669.86
119584503,Montrose Area SD,Susquehanna,1665.55,1972.03,8543.22,5003.22,302.28,13848.72,100.56,484.84,14434.11,8503.17
119584603,Mountain View SD,Susquehanna,1224.42,1451.82,8166.35,4074.98,227.76,12469.09,0.00,686.90,13155.99,7364.97
119586503,Susquehanna Community SD,Susquehanna,904.50,1045.01,9357.35,4372.69,375.55,14105.59,0.00,772.40,14877.99,8176.50
117596003,Northern Tioga SD,Tioga,2174.49,2559.03,7864.10,3997.39,298.44,12159.94,80.36,1741.26,13981.56,7291.22
117597003,Southern Tioga SD,Tioga,2047.58,2397.34,7469.81,3704.10,328.91,11502.82,7.48,6251.27,17761.58,7194.38
117598503,Wellsboro Area SD,Tioga,1551.66,1817.03,7740.64,4020.28,243.82,12004.74,260.15,1674.99,13939.87,7503.21
116604003,Lewisburg Area SD,Union,1914.17,2232.33,7814.25,4307.56,424.40,12546.21,0.00,1408.09,13954.30,8865.41
116605003,Mifflinburg Area SD,Union,2309.95,2702.19,7312.19,3104.89,202.79,10619.88,0.00,727.09,11346.97,6971.32
106611303,Cranberry Area SD,Venango,1228.96,1442.12,8832.08,4420.65,294.52,13547.25,410.24,604.73,14562.22,8839.49
106612203,Franklin Area SD,Venango,2158.32,2534.02,8933.47,4360.98,223.50,13517.94,14.41,712.98,14245.33,7500.37
106616203,Oil City Area SD,Venango,2257.72,2646.70,7400.34,4006.99,281.64,11688.97,0.00,889.89,12578.86,6919.56
106617203,Titusville Area SD,Venango,2127.60,2396.81,7532.92,3909.56,603.08,12045.56,0.00,1162.24,13207.79,7797.35
106618603,Valley Grove SD,Venango,1002.96,1167.88,7188.46,4003.68,208.96,11401.10,55.75,1230.86,12687.71,7339.35
105628302,Warren County SD,Warren,5177.97,6088.81,8226.44,4469.03,62.02,12757.49,0.00,831.33,13588.82,7695.58
101630504,Avella Area SD,Washington,637.66,756.12,9231.58,4723.47,521.66,14476.71,0.00,5620.16,20096.86,9273.51
101630903,Bentworth SD,Washington,1254.58,1476.63,6799.73,3717.63,317.02,10834.37,124.46,1592.91,12551.74,6739.12
101631003,Bethlehem-Center SD,Washington,1374.07,1603.13,7365.19,5010.39,260.51,12636.09,6.75,1057.86,13700.70,6838.42
101631203,Burgettstown Area SD,Washington,1452.30,1728.93,6835.36,3555.13,257.18,10647.67,32.56,1700.48,12380.71,6546.17
101631503,California Area SD,Washington,997.91,1173.66,7653.43,3919.94,405.48,11978.85,0.00,1743.34,13722.19,7627.72
101631703,Canon-McMillan SD,Washington,5029.98,5674.29,6385.86,3681.24,247.45,10314.54,16.12,1902.90,12233.56,7050.50
101631803,Charleroi SD,Washington,1735.45,2038.70,7059.79,3100.74,175.68,10336.21,0.00,1377.37,11713.57,6497.69
101631903,Chartiers-Houston SD,Washington,1156.38,1357.03,6745.60,4232.44,443.41,11421.44,0.00,1681.59,13103.03,7528.81
101632403,Fort Cherry SD,Washington,1168.61,1382.80,8052.81,4464.70,308.72,12826.23,0.00,1509.08,14335.31,7748.24
101633903,McGuffey SD,Washington,2035.64,2415.24,8225.58,4275.63,388.98,12890.18,0.00,1188.64,14078.82,7762.81
101636503,Peters Township SD,Washington,4492.78,5156.70,6155.74,3154.35,271.35,9581.44,0.00,1306.65,10888.08,6942.70
101637002,Ringgold SD,Washington,3215.79,3816.70,6824.50,3565.00,239.52,10629.02,0.00,2561.47,13190.49,6444.42
101638003,Trinity Area SD,Washington,3478.39,4095.22,7048.91,3800.44,266.08,11115.44,0.81,1995.59,13111.84,7217.71
101638803,Washington SD,Washington,1681.25,1969.83,8827.17,3826.60,400.02,13053.79,0.00,1728.27,14782.06,7935.52
119648703,Wayne Highlands SD,Wayne,3002.79,3536.14,8001.36,4376.95,305.14,12683.45,0.00,1183.40,13866.84,7826.62
119648903,Western Wayne SD,Wayne,2335.80,2677.77,8826.29,4892.07,390.00,14108.36,0.00,1322.19,15430.55,8428.54
107650603,Belle Vernon Area SD,Westmoreland,2788.49,3286.77,7893.63,3330.05,300.88,11524.56,515.07,700.62,12740.25,7623.50
107650703,Burrell SD,Westmoreland,1936.47,2278.04,7262.47,4020.72,244.71,11527.91,0.00,1572.85,13100.76,7619.69
107651603,Derry Area SD,Westmoreland,2302.12,2730.12,7481.91,3936.52,322.62,11741.05,0.00,1247.32,12988.37,10819.91
107652603,Franklin Regional SD,Westmoreland,3816.10,4492.61,6823.51,3551.10,279.81,10654.42,0.00,1249.72,11904.14,7374.23
107653102,Greater Latrobe SD,Westmoreland,4434.29,5236.83,6129.23,3209.27,224.79,9563.29,4.90,1312.78,10880.98,6160.81
107653203,Greensburg Salem SD,Westmoreland,3050.83,3601.74,7763.96,3922.19,321.71,12007.86,0.00,1112.67,13120.53,7776.68
107653802,Hempfield Area SD,Westmoreland,6334.47,7432.02,7917.65,3333.13,247.69,11498.47,0.00,1432.95,12931.42,7738.45
107654103,Jeannette City SD,Westmoreland,1317.22,1488.59,8203.18,3673.86,284.57,12161.61,50.05,1587.02,13798.68,7827.90
107654403,Kiski Area SD,Westmoreland,4139.01,4875.64,6943.78,3309.97,317.16,10570.91,0.00,990.77,11561.68,6888.74
107654903,Ligonier Valley SD,Westmoreland,1846.07,2189.95,7591.76,4850.34,272.98,12715.08,48.89,1409.00,14172.96,7563.40
107655803,Monessen City SD,Westmoreland,983.41,1143.93,9679.54,4695.63,383.87,14759.04,57.13,1465.82,16282.00,8913.75
107655903,Mount Pleasant Area SD,Westmoreland,2242.82,2652.18,7763.02,3974.17,314.40,12051.58,0.00,1218.48,13270.06,7446.31
107656303,New Kensington-Arnold SD,Westmoreland,2261.80,2647.84,8522.85,4304.85,258.80,13086.50,0.00,1186.31,14272.81,8281.78
107656502,Norwin SD,Westmoreland,5348.18,6149.12,6040.84,3095.23,323.57,9459.65,0.03,1253.37,10713.04,6250.56
107657103,Penn-Trafford SD,Westmoreland,4306.21,4972.29,6113.43,3607.36,360.69,10081.48,0.00,925.47,11006.95,6708.06
107657503,Southmoreland SD,Westmoreland,2082.40,2458.52,7219.46,3538.83,320.59,11078.88,0.00,1485.36,12564.24,6852.63
107658903,Yough SD,Westmoreland,2338.09,2703.99,7002.64,3319.95,256.81,10579.40,9.63,1317.62,11906.66,6732.91
119665003,Lackawanna Trail SD,Wyoming,1208.02,1415.53,9543.52,4595.29,405.56,14544.38,25.06,385.25,14954.69,9115.37
118667503,Tunkhannock Area SD,Wyoming,2869.72,3384.85,8901.55,4187.01,307.17,13395.72,0.00,1093.35,14489.07,8052.83
112671303,Central York SD,York,5886.85,6873.17,6956.53,3425.34,259.56,10641.43,0.00,1664.67,12306.10,7472.64
112671603,Dallastown Area SD,York,6243.39,7310.83,8904.95,3658.82,272.84,12836.61,2.55,1478.95,14318.11,8975.67
112671803,Dover Area SD,York,3896.74,4550.99,7727.89,3822.76,247.39,11798.04,27.16,1012.00,12837.20,7858.20
112672203,Eastern York SD,York,2740.46,3208.02,8447.83,3556.07,334.60,12338.51,0.00,1540.35,13878.85,8316.06
112672803,Hanover Public SD,York,1749.09,1982.46,8979.60,3924.87,364.46,13268.92,0.00,1951.98,15220.90,9373.78
112674403,Northeastern York SD,York,3993.32,4636.55,8119.21,3703.96,173.65,11996.82,0.00,1662.83,13659.65,8378.32
115674603,Northern York County SD,York,3258.48,3727.84,6547.87,3367.56,334.55,10249.98,80.44,4002.48,14332.90,7020.82
112675503,Red Lion Area SD,York,6043.63,6950.58,7725.96,3343.71,117.40,11187.07,0.00,1630.95,12818.02,7791.10
112676203,South Eastern SD,York,3213.79,3722.80,8661.09,3979.24,262.67,12903.01,0.00,1359.36,14262.37,8788.99
112676403,South Western SD,York,4226.38,4855.65,7034.31,3443.75,216.39,10694.45,0.00,1351.58,12046.03,7513.99
112676503,Southern York County SD,York,3278.86,3840.67,7769.95,3951.25,253.36,11974.56,0.00,1658.11,13632.67,8219.49
112676703,Spring Grove Area SD,York,4042.55,4660.96,6762.96,4111.62,213.77,11088.36,0.00,1734.83,12823.19,7331.28
115219002,West Shore SD,York,8028.72,9161.95,7045.18,3211.93,223.18,10480.30,53.30,869.34,11402.94,7223.16
112678503,West York Area SD,York,3438.58,3957.26,7906.24,3457.77,227.03,11591.04,0.00,1924.42,13515.46,7868.96
112679002,York City SD,York,7625.73,8779.86,10075.56,4057.74,131.79,14265.10,0.00,1545.87,15810.96,8842.14
112679403,York Suburban SD,York,3044.61,3484.65,9741.17,4001.30,296.60,14039.07,0.00,1139.93,15179.00,10167.91
